date,Volatility
2017/8/3,0.023865251
2017/8/4,0.028430359
2017/8/5,0.082025215
2017/8/6,0.050883257
2017/8/7,0.040110492
2017/8/8,0.044647642
2017/8/9,0.062227469
2017/8/10,0.032373538
2017/8/11,0.036123974
2017/8/12,0.05979376
2017/8/13,0.077642559
2017/8/14,0.054618201
2017/8/15,0.089292613
2017/8/16,0.064204218
2017/8/17,0.066774862
2017/8/18,0.063621262
2017/8/19,0.062661963
2017/8/20,0.044808664
2017/8/21,0.040745785
2017/8/22,0.075209949
2017/8/23,0.048314393
2017/8/24,0.036197228
2017/8/25,0.036848531
2017/8/26,0.028269433
2017/8/27,0.027973294
2017/8/28,0.030728681
2017/8/29,0.040383707
2017/8/30,0.028435649
2017/8/31,0.024077846
2017/9/1,0.026937114
2017/9/2,0.072222335
2017/9/3,0.051755876
2017/9/4,0.072003344
2017/9/5,0.070716881
2017/9/6,0.043849481
2017/9/7,0.034194886
2017/9/8,0.079817222
2017/9/9,0.05294373
2017/9/10,0.053636198
2017/9/11,0.051901879
2017/9/12,0.045513317
2017/9/13,0.070862407
2017/9/14,0.107028008
2017/9/15,0.141041036
2017/9/16,0.085988222
2017/9/17,0.061259088
2017/9/18,0.060198275
2017/9/19,0.058074123
2017/9/20,0.04214583
2017/9/21,0.056690064
2017/9/22,0.05422418
2017/9/23,0.041543174
2017/9/24,0.038422498
2017/9/25,0.044631235
2017/9/26,0.027849673
2017/9/27,0.034788305
2017/9/28,0.033736325
2017/9/29,0.041576063
2017/9/30,0.029298337
2017/10/1,0.025798085
2017/10/2,0.028597156
2017/10/3,0.03902844
2017/10/4,0.031115308
2017/10/5,0.029352825
2017/10/6,0.027132486
2017/10/7,0.024386782
2017/10/8,0.026054738
2017/10/9,0.036584856
2017/10/10,0.037063214
2017/10/11,0.028408344
2017/10/12,0.047522162
2017/10/13,0.080818284
2017/10/14,0.03893136
2017/10/15,0.052884105
2017/10/16,0.036865203
2017/10/17,0.036732133
2017/10/18,0.06382607
2017/10/19,0.041496179
2017/10/20,0.042989721
2017/10/21,0.046273606
2017/10/22,0.050107802
2017/10/23,0.057672721
2017/10/24,0.05614824
2017/10/25,0.049437514
2017/10/26,0.042237455
2017/10/27,0.039235804
2017/10/28,0.031377403
2017/10/29,0.045573585
2017/10/30,0.035125781
2017/10/31,0.028705771
2017/11/1,0.033946361
2017/11/2,0.097584668
2017/11/3,0.054552948
2017/11/4,0.045661236
2017/11/5,0.042300311
2017/11/6,0.058622225
2017/11/7,0.041657834
2017/11/8,0.082335054
2017/11/9,0.05104554
2017/11/10,0.067537679
2017/11/11,0.071282225
2017/11/12,0.127536481
2017/11/13,0.084402886
2017/11/14,0.050985187
2017/11/15,0.053922821
2017/11/16,0.054636333
2017/11/17,0.060230928
2017/11/18,0.052557117
2017/11/19,0.034569187
2017/11/20,0.02815964
2017/11/21,0.059959561
2017/11/22,0.035161602
2017/11/23,0.03208368
2017/11/24,0.038398559
2017/11/25,0.033295302
2017/11/26,0.061673295
2017/11/27,0.04960629
2017/11/28,0.033456192
2017/11/29,0.128088165
2017/11/30,0.114914575
2017/12/1,0.078324781
2017/12/2,0.060099926
2017/12/3,0.091744616
2017/12/4,0.064007616
2017/12/5,0.044336588
2017/12/6,0.062443256
2017/12/7,0.122137999
2017/12/8,0.15479884
2017/12/9,0.119244121
2017/12/10,0.145084568
2017/12/11,0.07162748
2017/12/12,0.056018176
2017/12/13,0.076567258
2017/12/14,0.058355256
2017/12/15,0.05855694
2017/12/16,0.045341792
2017/12/17,0.056327157
2017/12/18,0.062980883
2017/12/19,0.07501625
2017/12/20,0.131345453
2017/12/21,0.096805402
2017/12/22,0.2265358
2017/12/23,0.126750947
2017/12/24,0.132509813
2017/12/25,0.106778953
2017/12/26,0.077586356
2017/12/27,0.083404064
2017/12/28,0.112615113
2017/12/29,0.070229756
2017/12/30,0.104471036
2017/12/31,0.091059127
2018/1/1,0.076326654
2018/1/2,0.078594867
2018/1/3,0.062890472
2018/1/4,0.064629458
2018/1/5,0.058577872
2018/1/6,0.051484316
2018/1/7,0.046402426
2018/1/8,0.087915462
2018/1/9,0.068722908
2018/1/10,0.076717535
2018/1/11,0.107377392
2018/1/12,0.070502595
2018/1/13,0.050081104
2018/1/14,0.061341185
2018/1/15,0.051948737
2018/1/16,0.164183126
2018/1/17,0.167186093
2018/1/18,0.106573849
2018/1/19,0.086970186
2018/1/20,0.070582334
2018/1/21,0.079948446
2018/1/22,0.094424899
2018/1/23,0.09824556
2018/1/24,0.076178176
2018/1/25,0.056390764
2018/1/26,0.077474876
2018/1/27,0.062183022
2018/1/28,0.04692052
2018/1/29,0.050128553
2018/1/30,0.081655454
2018/1/31,0.07751233
2018/2/1,0.092547335
2018/2/2,0.128527632
2018/2/3,0.086656737
2018/2/4,0.108242126
2018/2/5,0.142768042
2018/2/6,0.207585077
2018/2/7,0.112052497
2018/2/8,0.095046616
2018/2/9,0.078780502
2018/2/10,0.076671009
2018/2/11,0.074404149
2018/2/12,0.06208743
2018/2/13,0.052466369
2018/2/14,0.048406515
2018/2/15,0.055481196
2018/2/16,0.048541341
2018/2/17,0.04739026
2018/2/18,0.0683946
2018/2/19,0.059741889
2018/2/20,0.053121074
2018/2/21,0.06988843
2018/2/22,0.069852136
2018/2/23,0.05885391
2018/2/24,0.063372701
2018/2/25,0.051632724
2018/2/26,0.055691015
2018/2/27,0.043483883
2018/2/28,0.050367083
2018/3/1,0.040426808
2018/3/2,0.037406792
2018/3/3,0.03346796
2018/3/4,0.030971254
2018/3/5,0.025626253
2018/3/6,0.038506966
2018/3/7,0.068563443
2018/3/8,0.069520498
2018/3/9,0.100729642
2018/3/10,0.06166141
2018/3/11,0.069589482
2018/3/12,0.071821942
2018/3/13,0.078937616
2018/3/14,0.070774925
2018/3/15,0.082866219
2018/3/16,0.063325634
2018/3/17,0.053112923
2018/3/18,0.078171639
2018/3/19,0.066548546
2018/3/20,0.047247822
2018/3/21,0.042060606
2018/3/22,0.044021837
2018/3/23,0.047038309
2018/3/24,0.038780418
2018/3/25,0.042555828
2018/3/26,0.047912556
2018/3/27,0.054180486
2018/3/28,0.036260262
2018/3/29,0.061431123
2018/3/30,0.089707292
2018/3/31,0.052422535
2018/4/1,0.060821524
2018/4/2,0.044371883
2018/4/3,0.040536289
2018/4/4,0.049381357
2018/4/5,0.058289567
2018/4/6,0.044076229
2018/4/7,0.037442809
2018/4/8,0.027688173
2018/4/9,0.04467723
2018/4/10,0.027096704
2018/4/11,0.02112212
2018/4/12,0.090391817
2018/4/13,0.04601728
2018/4/14,0.037618521
2018/4/15,0.03434201
2018/4/16,0.037073471
2018/4/17,0.033267246
2018/4/18,0.037939713
2018/4/19,0.023598373
2018/4/20,0.035089917
2018/4/21,0.031812088
2018/4/22,0.032743343
2018/4/23,0.02277485
2018/4/24,0.037972763
2018/4/25,0.057715492
2018/4/26,0.049140845
2018/4/27,0.033546053
2018/4/28,0.040170361
2018/4/29,0.029929385
2018/4/30,0.030860049
2018/5/1,0.034430735
2018/5/2,0.02398722
2018/5/3,0.028660822
2018/5/4,0.028440192
2018/5/5,0.02663785
2018/5/6,0.033750677
2018/5/7,0.034754267
2018/5/8,0.02923028
2018/5/9,0.026268933
2018/5/10,0.02980762
2018/5/11,0.044021752
2018/5/12,0.044345805
2018/5/13,0.035428441
2018/5/14,0.048388489
2018/5/15,0.03948129
2018/5/16,0.049790737
2018/5/17,0.033521847
