date,Volatility
2017/1/1,0.022228868
2017/1/2,0.034239915
2017/1/3,0.025231658
2017/1/4,0.056996064
2017/1/5,0.173446029
2017/1/6,0.098443795
2017/1/7,0.096638892
2017/1/8,0.054899426
2017/1/9,0.042913447
2017/1/10,0.025172542
2017/1/11,0.094433513
2017/1/12,0.066997271
2017/1/13,0.049527844
2017/1/14,0.028919093
2017/1/15,0.020096147
2017/1/16,0.021176331
2017/1/17,0.039970288
2017/1/18,0.042425641
2017/1/19,0.027465928
2017/1/20,0.020037032
2017/1/21,0.026026651
2017/1/22,0.03066758
2017/1/23,0.022937556
2017/1/24,0.028705217
2017/1/25,0.018237521
2017/1/26,0.013261304
2017/1/27,0.012186466
2017/1/28,0.010028269
2017/1/29,0.010598491
2017/1/30,0.009572456
2017/1/31,0.024866006
2017/2/1,0.017823754
2017/2/2,0.021323509
2017/2/3,0.038434428
2017/2/4,0.024193775
2017/2/5,0.021754551
2017/2/6,0.015865918
2017/2/7,0.015309147
2017/2/8,0.038193338
2017/2/9,0.073063903
2017/2/10,0.041024296
2017/2/11,0.019410817
2017/2/12,0.013495546
2017/2/13,0.028348911
2017/2/14,0.026609506
2017/2/15,0.009583419
2017/2/16,0.020582679
2017/2/17,0.022330071
2017/2/18,0.020173486
2017/2/19,0.023535057
2017/2/20,0.021886936
2017/2/21,0.026551485
2017/2/22,0.026304722
2017/2/23,0.028121832
2017/2/24,0.06275089
2017/2/25,0.032711888
2017/2/26,0.02670018
2017/2/27,0.02717829
2017/2/28,0.023431251
2017/3/1,0.020255792
2017/3/2,0.028031679
2017/3/3,0.026943827
2017/3/4,0.024680072
2017/3/5,0.01833294
2017/3/6,0.018627463
2017/3/7,0.0378819
2017/3/8,0.05947747
2017/3/9,0.033876988
2017/3/10,0.150975539
2017/3/11,0.046497185
2017/3/12,0.033120369
2017/3/13,0.025978468
2017/3/14,0.017338608
2017/3/15,0.01408307
2017/3/16,0.04624481
2017/3/17,0.067745254
2017/3/18,0.093114497
2017/3/19,0.059614426
2017/3/20,0.038290257
2017/3/21,0.040448158
2017/3/22,0.065339374
2017/3/23,0.038896966
2017/3/24,0.061295612
2017/3/25,0.06825959
2017/3/26,0.043063954
2017/3/27,0.04354513
2017/3/28,0.041514952
2017/3/29,0.035389493
2017/3/30,0.03618347
2017/3/31,0.032146893
2017/4/1,0.025917425
2017/4/2,0.032793194
2017/4/3,0.031422295
2017/4/4,0.031208151
2017/4/5,0.022848279
2017/4/6,0.029538293
2017/4/7,0.025539606
2017/4/8,0.019974374
2017/4/9,0.020128348
2017/4/10,0.018667787
2017/4/11,0.016342081
2017/4/12,0.018013867
2017/4/13,0.042040714
2017/4/14,0.033951286
2017/4/15,0.015847579
2017/4/16,0.030843917
2017/4/17,0.028304784
2017/4/18,0.012904674
2017/4/19,0.015730809
2017/4/20,0.01997457
2017/4/21,0.017739334
2017/4/22,0.018510796
2017/4/23,0.014517547
2017/4/24,0.013765062
2017/4/25,0.015920706
2017/4/26,0.021062744
2017/4/27,0.020478002
2017/4/28,0.030423837
2017/4/29,0.019227666
2017/4/30,0.020273968
2017/5/1,0.037455484
2017/5/2,0.046646466
2017/5/3,0.029506292
2017/5/4,0.085837989
2017/5/5,0.064148048
2017/5/6,0.033984433
2017/5/7,0.028281784
2017/5/8,0.047985382
2017/5/9,0.045092565
2017/5/10,0.034960346
2017/5/11,0.046473068
2017/5/12,0.057119453
2017/5/13,0.06064726
2017/5/14,0.036919712
2017/5/15,0.049926956
2017/5/16,0.050405291
2017/5/17,0.061554377
2017/5/18,0.038677657
2017/5/19,0.032219331
2017/5/20,0.035959401
2017/5/21,0.040576947
2017/5/22,0.070811038
2017/5/23,0.050395242
2017/5/24,0.053675975
2017/5/25,0.135022334
2017/5/26,0.158320095
2017/5/27,0.146655222
2017/5/28,0.09204232
2017/5/29,0.059247942
2017/5/30,0.049589579
2017/5/31,0.055723005
2017/6/1,0.040108757
2017/6/2,0.036599532
2017/6/3,0.034693661
2017/6/4,0.040877895
2017/6/5,0.031181788
2017/6/6,0.070376112
2017/6/7,0.055310508
2017/6/8,0.049929021
